pointNumber,player1Name,player2Name,pointScore,gameScore,setScore,tiebreakScore,side,serverName,returnerName,clientTeam,opponentTeam,Position,pointEndPosition,Duration,rallyCount,rallyCountFreq,firstServeIn,secondServeIn,serveResult,serveInPlacement,firstServeZone,secondServeZone,isAce,serverFarNear,serverStartLocation,returnerStartLocation,firstServeXCoord,firstServeYCoord,secondServeXCoord,secondServeYCoord,returnDirection,returnFhBh,errorType,returnError,lastShotDirection,lastShotFhBh,lastShotHitBy,lastShotResult,pointWonBy,isExcitingPoint,isBreakPoint,atNetPlayer1,atNetPlayer2,setNum,player1SetScore,player2SetScore,player1GameScore,player2GameScore,player1PointScore,player2PointScore,player1TiebreakScore,player2TiebreakScore,gameNumber,player1ServeResult,player1ServePlacement,player1ReturnPlacement,player1ReturnFhBh,player1LastShotPlacement,player1LastShotFhBh,player1LastShotResult,player2ServeResult,player2ServePlacement,player2ReturnPlacement,player2ReturnFhBh,player2LastShotPlacement,player2LastShotFhBh,player2LastShotResult,deepCountPlayer1,deepCountPlayer2,shortCountPlayer1,shortCountPlayer2,Name
66,Giacomo Revelli,Henry Von Der Schulenberg,40-15,2-1,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,2909199.0,2916489.0,7290.0,2,1-4,1,1,1st Serve In,T,T,T,False,Near,,,-41.04764326,112.2074967,-0.09473425197,108.8370243,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,2,1,40,15,,,4,,,Down the Line,Backhand,Down the Line,Backhand,Error,1st Serve In,Deuce: T,,,,,,0.0,0.0,0.0,0.0,"Set 2: 2-1, 40-15 Henry Von Der Schulenberg Serving"
67,Giacomo Revelli,Henry Von Der Schulenberg,0-0,2-2,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,2938550.0,2946750.0,8200.0,7,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,71.94524825,-225.2708552,,,Down the Line,Backhand,Net,,Down the Line,,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,Giacomo Revelli,,2,0,1,2,2,0,0,,,5,1st Serve In,Deuce: Body,,,Down the Line,,Error,,,Down the Line,Backhand,,,,0.0,1.0,2.0,2.0,"Set 2: 2-2, 0-0 Giacomo Revelli Serving"
68,Giacomo Revelli,Henry Von Der Schulenberg,0-15,2-2,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,2975350.0,3009580.0,34230.0,24,13+,1,0,1st Serve In,Body,Body,,False,Far,,,-101.184334,-212.5712598,,,Crosscourt,Backhand,Net,,Down the Line,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,Henry Von Der Schulenberg,2,0,1,2,2,0,15,,,5,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Down the Line,Backhand,Error,3.0,8.0,7.0,4.0,"Set 2: 2-2, 0-15 Giacomo Revelli Serving"
69,Giacomo Revelli,Henry Von Der Schulenberg,0-30,2-2,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3038350.0,3039270.0,920.0,2,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,134.2024552,-189.0510225,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,2,2,0,30,,,5,1st Serve In,Deuce: Wide,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 2-2, 0-30 Giacomo Revelli Serving"
70,Giacomo Revelli,Henry Von Der Schulenberg,15-30,2-2,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3063580.0,3067000.0,3420.0,4,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-140.7546971,-213.9575186,,,Crosscourt,Backhand,Net,,Crosscourt,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,2,2,15,30,,,5,1st Serve In,Ad: Wide,,,,,,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,0.0,0.0,1.0,1.0,"Set 2: 2-2, 15-30 Giacomo Revelli Serving"
71,Giacomo Revelli,Henry Von Der Schulenberg,30-30,2-2,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3093120.0,3097949.0,4829.0,5,5-8,1,0,1st Serve In,T,T,,False,Far,,,34.73459099,-161.9618876,,,Down the Line,Backhand,Net,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,2,2,30,30,,,5,1st Serve In,Deuce: T,,,Crosscourt,Forehand,Error,,,Down the Line,Backhand,,,,1.0,2.0,0.0,0.0,"Set 2: 2-2, 30-30 Giacomo Revelli Serving"
72,Giacomo Revelli,Henry Von Der Schulenberg,30-40,2-2,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3128050.0,3133699.0,5649.0,2,1-4,0,0,Double Fault,,T,,False,Near,,,4.375421041,60.46391623,,,Down the Line,Forehand,Net,Net,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,True,,,2,0,1,2,2,30,40,,,5,,,Down the Line,Forehand,,,,Double Fault,,,,Down the Line,Forehand,,0.0,0.0,0.0,0.0,"Set 2: 2-2, 30-40 Henry Von Der Schulenberg Serving"
73,Giacomo Revelli,Henry Von Der Schulenberg,40-40,2-2,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3151179.0,3153520.0,2341.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-128.9419674,-235.2996336,,,Crosscourt,Backhand,,,Down the Line,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,,,2,0,1,2,2,40,40,,,5,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,0.0,0.0,1.0,1.0,"Set 2: 2-2, 40-40 Giacomo Revelli Serving"
74,Giacomo Revelli,Henry Von Der Schulenberg,0-0,3-2,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3260350.0,3269659.0,9309.0,2,1-4,1,1,1st Serve In,Wide,Wide,Wide,False,Far,,,157.2147255,-198.8728018,112.7894138,-182.2640693,Crosscourt,Forehand,,,Crosscourt,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,2,0,1,3,2,0,0,,,6,,,Crosscourt,Forehand,Crosscourt,Forehand,Winner,1st Serve In,Deuce: Wide,,,,,,1.0,0.0,0.0,0.0,"Set 2: 3-2, 0-0 Henry Von Der Schulenberg Serving"
75,Giacomo Revelli,Henry Von Der Schulenberg,0-15,3-2,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3296510.0,3306629.0,10119.0,8,5-8,1,0,1st Serve In,T,T,,False,Far,,,-7.322900262,-212.8695866,,,Crosscourt,Forehand,Long,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,2,0,15,,,6,,,Crosscourt,Forehand,Crosscourt,Forehand,Error,1st Serve In,Ad: T,,,,,,2.0,1.0,1.0,2.0,"Set 2: 3-2, 0-15 Henry Von Der Schulenberg Serving"
76,Giacomo Revelli,Henry Von Der Schulenberg,15-15,3-2,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3340709.0,3349649.0,8940.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,53.46050962,-203.1272692,,,Down the Line,Backhand,Long,,Crosscourt,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,2,15,15,,,6,,,Down the Line,Backhand,Crosscourt,Backhand,Error,1st Serve In,Deuce: Body,,,,,,0.0,2.0,3.0,1.0,"Set 2: 3-2, 15-15 Henry Von Der Schulenberg Serving"
77,Giacomo Revelli,Henry Von Der Schulenberg,30-15,3-2,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3374110.0,3378000.0,3890.0,4,1-4,1,0,1st Serve In,Body,Body,,False,Far,,,-97.16530512,-200.1826608,,,Crosscourt,Backhand,Wide Right,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,2,30,15,,,6,,,Crosscourt,Backhand,Crosscourt,Forehand,Error,1st Serve In,Ad: Body,,,,,,1.0,1.0,0.0,0.0,"Set 2: 3-2, 30-15 Henry Von Der Schulenberg Serving"
78,Giacomo Revelli,Henry Von Der Schulenberg,40-15,3-2,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3407510.0,3436800.0,29290.0,16,13+,0,1,2nd Serve In,Body,Wide,Body,False,Far,,,127.3601542,-283.6181977,54.28142498,-177.6899934,Down the Line,Backhand,Net,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,2,40,15,,,6,,,Down the Line,Backhand,Crosscourt,Forehand,Error,2nd Serve In,Deuce: Body,,,,,,5.0,3.0,2.0,4.0,"Set 2: 3-2, 40-15 Henry Von Der Schulenberg Serving"
79,Giacomo Revelli,Henry Von Der Schulenberg,0-0,3-3,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3472699.0,3480949.0,8250.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-154.9573327,241.4745844,,,Down the Line,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,3,0,0,,,7,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,,,Down the Line,Forehand,,,,0.0,1.0,1.0,0.0,"Set 2: 3-3, 0-0 Giacomo Revelli Serving"
80,Giacomo Revelli,Henry Von Der Schulenberg,15-0,3-3,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3499199.0,3508649.0,9450.0,8,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,89.9173119,245.0,,,Crosscourt,Backhand,Wide Right,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,3,3,15,0,,,7,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Down the Line,Forehand,Error,1.0,0.0,2.0,3.0,"Set 2: 3-3, 15-0 Giacomo Revelli Serving"
81,Giacomo Revelli,Henry Von Der Schulenberg,30-0,3-3,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3533389.0,3541050.0,7661.0,7,5-8,0,0,Double Fault,,T,,False,Near,,,-36.34281496,316.1317585,,,Down the Line,Backhand,,,Down the Line,Backhand,Giacomo Revelli,Winner,Giacomo Revelli,,False,,,2,0,1,3,3,30,0,,,7,Double Fault,,,,Down the Line,Backhand,,,,Down the Line,Backhand,,,,2.0,2.0,1.0,1.0,"Set 2: 3-3, 30-0 Giacomo Revelli Serving"
82,Giacomo Revelli,Henry Von Der Schulenberg,30-15,3-3,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3572159.0,3583510.0,11351.0,2,1-4,0,1,2nd Serve In,T,T,T,False,Near,,,41.3214731,366.0224136,33.95727253,243.9988025,Down the Line,Forehand,Long,Long,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,3,3,30,15,,,7,2nd Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Down the Line,Forehand,Error,0.0,0.0,0.0,0.0,"Set 2: 3-3, 30-15 Giacomo Revelli Serving"
83,Giacomo Revelli,Henry Von Der Schulenberg,40-15,3-3,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3602659.0,3612739.0,10080.0,9,9-12,0,0,Double Fault,,Wide,,False,Near,,,-155.81285,344.6601651,,,Down the Line,Forehand,Long,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,3,3,40,15,,,7,Double Fault,,,,Down the Line,Backhand,,,,Down the Line,Forehand,,,,2.0,2.0,0.0,2.0,"Set 2: 3-3, 40-15 Giacomo Revelli Serving"
84,Giacomo Revelli,Henry Von Der Schulenberg,40-30,3-3,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3639989.0,3646110.0,6121.0,6,5-8,1,0,1st Serve In,Body,Body,,False,Near,,,61.80910433,239.6109416,,,Crosscourt,Forehand,Net,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,3,3,40,30,,,7,1st Serve In,Ad: Body,,,,,,,,Crosscourt,Forehand,Down the Line,Forehand,Error,1.0,0.0,1.0,2.0,"Set 2: 3-3, 40-30 Giacomo Revelli Serving"
85,Giacomo Revelli,Henry Von Der Schulenberg,0-0,4-3,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3739959.0,3766939.0,26980.0,12,9-12,0,1,2nd Serve In,T,Body,T,False,Near,,,-68.81660652,-7.486034558,-28.63427931,210.1033847,Down the Line,Forehand,Net,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,4,3,0,0,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,2nd Serve In,Deuce: T,,,,,,1.0,5.0,4.0,0.0,"Set 2: 4-3, 0-0 Henry Von Der Schulenberg Serving"
86,Giacomo Revelli,Henry Von Der Schulenberg,15-0,4-3,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3799790.0,3803310.0,3520.0,4,1-4,1,0,1st Serve In,T,T,,False,Near,,,26.74721129,244.8555829,,,Crosscourt,Forehand,Long,,Crosscourt,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,4,3,15,0,,,8,,,Crosscourt,Forehand,Crosscourt,Backhand,Error,1st Serve In,Ad: T,,,,,,0.0,0.0,1.0,1.0,"Set 2: 4-3, 15-0 Henry Von Der Schulenberg Serving"
87,Giacomo Revelli,Henry Von Der Schulenberg,30-0,4-3,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3822929.0,3828590.0,5661.0,5,5-8,1,0,1st Serve In,Wide,Wide,,False,Near,,,-123.2152723,242.7498797,,,Crosscourt,Forehand,Wide Left,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,4,3,30,0,,,8,,,Crosscourt,Forehand,,,,1st Serve In,Deuce: Wide,,,Down the Line,Forehand,Error,0.0,1.0,2.0,0.0,"Set 2: 4-3, 30-0 Henry Von Der Schulenberg Serving"
88,Giacomo Revelli,Henry Von Der Schulenberg,30-15,4-3,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3860820.0,3873239.0,12419.0,10,9-12,1,0,1st Serve In,Wide,Wide,,False,Near,,,112.9518974,211.470199,,,Crosscourt,Backhand,Long,,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,4,3,30,15,,,8,,,Crosscourt,Backhand,Down the Line,Backhand,Error,1st Serve In,Ad: Wide,,,,,,2.0,1.0,1.0,3.0,"Set 2: 4-3, 30-15 Henry Von Der Schulenberg Serving"
89,Giacomo Revelli,Henry Von Der Schulenberg,40-15,4-3,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,3896760.0,3909040.0,12280.0,10,9-12,1,0,1st Serve In,Wide,Wide,,False,Near,,,-133.972,243.6349464,,,Down the Line,Forehand,Long,,Down the Line,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,4,3,40,15,,,8,,,Down the Line,Forehand,Down the Line,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,1.0,0.0,3.0,4.0,"Set 2: 4-3, 40-15 Henry Von Der Schulenberg Serving"
90,Giacomo Revelli,Henry Von Der Schulenberg,0-0,4-4,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3943340.0,3964419.0,21079.0,6,5-8,1,1,1st Serve In,Body,Body,T,False,Far,,,61.99864939,-217.3661144,50.04808618,-160.8191054,Down the Line,Forehand,Long,,Crosscourt,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,4,4,0,0,,,9,1st Serve In,Deuce: Body,,,,,,,,Down the Line,Forehand,Crosscourt,Backhand,Error,0.0,2.0,2.0,1.0,"Set 2: 4-4, 0-0 Giacomo Revelli Serving"
91,Giacomo Revelli,Henry Von Der Schulenberg,15-0,4-4,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,3985139.0,3998439.0,13300.0,4,1-4,0,1,2nd Serve In,Body,T,Body,False,Far,,,1.510312773,-5.803209755,-91.66949366,-120.8147638,Crosscourt,Backhand,,,Crosscourt,Backhand,Henry Von Der Schulenberg,Winner,Henry Von Der Schulenberg,,False,,,2,0,1,4,4,15,0,,,9,2nd Serve In,Ad: Body,,,,,,,,Crosscourt,Backhand,Crosscourt,Backhand,Winner,0.0,1.0,1.0,1.0,"Set 2: 4-4, 15-0 Giacomo Revelli Serving"
92,Giacomo Revelli,Henry Von Der Schulenberg,15-15,4-4,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4024739.0,4028739.0,4000.0,4,1-4,1,0,1st Serve In,T,T,,False,Far,,,39.08337161,-208.5921533,,,Down the Line,Backhand,Long,,Down the Line,Forehand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,4,4,15,15,,,9,1st Serve In,Deuce: T,,,,,,,,Down the Line,Backhand,Down the Line,Forehand,Error,0.0,1.0,1.0,0.0,"Set 2: 4-4, 15-15 Giacomo Revelli Serving"
93,Giacomo Revelli,Henry Von Der Schulenberg,30-15,4-4,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4049739.0,4054040.0,4301.0,5,5-8,1,0,1st Serve In,Body,Body,,False,Far,,,-57.22557415,-158.02278,,,Crosscourt,Forehand,Long,,Crosscourt,,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,Giacomo Revelli,,2,0,1,4,4,30,15,,,9,1st Serve In,Ad: Body,,,Crosscourt,,Error,,,Crosscourt,Forehand,,,,2.0,0.0,0.0,2.0,"Set 2: 4-4, 30-15 Giacomo Revelli Serving"
94,Giacomo Revelli,Henry Von Der Schulenberg,30-30,4-4,0-1,,Deuce,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4092639.0,4104939.0,12300.0,3,1-4,0,1,2nd Serve In,T,Wide,T,False,Far,,,176.1743602,-126.5551236,29.76944444,-155.9911417,Down the Line,Forehand,Wide Right,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,4,4,30,30,,,9,2nd Serve In,Deuce: T,,,Crosscourt,Forehand,Error,,,Down the Line,Forehand,,,,0.0,1.0,0.0,0.0,"Set 2: 4-4, 30-30 Giacomo Revelli Serving"
95,Giacomo Revelli,Henry Von Der Schulenberg,30-40,4-4,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4129839.0,4132040.0,2201.0,3,1-4,1,0,1st Serve In,Wide,Wide,,False,Far,,,-152.828,-191.169,,,Crosscourt,Backhand,,,Down the Line,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,,,2,0,1,4,4,30,40,,,9,1st Serve In,Ad: Wide,,,Down the Line,Forehand,Winner,,,Crosscourt,Backhand,,,,1.0,0.0,0.0,1.0,"Set 2: 4-4, 30-40 Giacomo Revelli Serving"
96,Giacomo Revelli,Henry Von Der Schulenberg,40-40,4-4,0-1,,Ad,Giacomo Revelli,Henry Von Der Schulenberg,UCLA,Harvard,4154770.0,4161720.0,6950.0,8,5-8,0,1,2nd Serve In,T,,T,False,Far,,,,,-43.7634,-223.699,Down the Line,Forehand,Long,,Crosscourt,Backhand,Henry Von Der Schulenberg,Error,Giacomo Revelli,,True,Giacomo Revelli,Henry Von Der Schulenberg,2,0,1,4,4,40,40,,,9,2nd Serve In,Ad: T,,,,,,,,Down the Line,Forehand,Crosscourt,Backhand,Error,0.0,0.0,2.0,3.0,"Set 2: 4-4, 40-40 Giacomo Revelli Serving"
97,Giacomo Revelli,Henry Von Der Schulenberg,0-0,5-4,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4259990.0,4270919.0,10929.0,2,1-4,0,0,Double Fault,Body,Wide,Body,False,Far,,,166.2959318,-169.2881179,66.63442695,-245.8606463,Down the Line,Backhand,Net,Net,Down the Line,Backhand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,5,4,0,0,,,10,,,Down the Line,Backhand,Down the Line,Backhand,Error,Double Fault,Deuce: Body,,,,,,0.0,0.0,0.0,0.0,"Set 2: 5-4, 0-0 Henry Von Der Schulenberg Serving"
98,Giacomo Revelli,Henry Von Der Schulenberg,0-15,5-4,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4293240.0,4301740.0,8500.0,7,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,-131.8575623,-197.6520122,,,Down the Line,Backhand,Net,,Crosscourt,,Henry Von Der Schulenberg,Error,Giacomo Revelli,,False,,,2,0,1,5,4,0,15,,,10,,,Down the Line,Backhand,,,,1st Serve In,Ad: Wide,,,Crosscourt,,Error,1.0,0.0,2.0,2.0,"Set 2: 5-4, 0-15 Henry Von Der Schulenberg Serving"
99,Giacomo Revelli,Henry Von Der Schulenberg,0-30,5-4,0-1,,Deuce,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4331100.0,4339939.0,8839.0,8,5-8,1,0,1st Serve In,Wide,Wide,,False,Far,,,118.0311078,-155.9444062,,,Down the Line,Forehand,Long,,Crosscourt,Forehand,Giacomo Revelli,Error,Henry Von Der Schulenberg,,False,,,2,0,1,5,4,0,30,,,10,,,Down the Line,Forehand,Crosscourt,Forehand,Error,1st Serve In,Deuce: Wide,,,,,,1.0,2.0,2.0,1.0,"Set 2: 5-4, 0-30 Henry Von Der Schulenberg Serving"
100,Giacomo Revelli,Henry Von Der Schulenberg,0-40,5-4,0-1,,Ad,Henry Von Der Schulenberg,Giacomo Revelli,UCLA,Harvard,4363140.0,4379540.0,16400.0,12,9-12,1,0,1st Serve In,Wide,Wide,,False,Far,,,-140.283131,-122.2017115,,,Down the Line,Backhand,,,Down the Line,Forehand,Giacomo Revelli,Winner,Giacomo Revelli,,True,Giacomo Revelli,,2,0,1,5,4,0,40,,,10,,,Down the Line,Backhand,Down the Line,Forehand,Winner,1st Serve In,Ad: Wide,,,,,,1.0,0.0,4.0,3.0,"Set 2: 5-4, 0-40 Henry Von Der Schulenberg Serving"
